fillerReward,baseAssetAmountFilled,quoteAssetAmountFilled,takerFee,makerRebate,referrerReward,quoteAssetAmountSurplus,takerOrderBaseAssetAmount,takerOrderCumulativeBaseAssetAmountFilled,takerOrderCumulativeQuoteAssetAmountFilled,makerOrderBaseAssetAmount,makerOrderCumulativeBaseAssetAmountFilled,makerOrderCumulativeQuoteAssetAmountFilled,oraclePrice,makerFee,txSig,slot,datetime,action,actionExplanation,marketIndex,marketType,filler,fillRecordId,taker,takerOrderId,takerOrderDirection,maker,makerOrderId,makerOrderDirection,spotFulfillmentMethodFee,programId
0.001077,0.1,10.774328,0.010775,0.0,0.0,0.188195,0.1,0.1,10.774328,0.0,0.0,0.0,105.861316,0.0,3RXepnPndmiWJotsQtZWyrVzLDeq4wtZdH51yXf7yd3mYD3SeSumeMPBVhr1EJqcLcBeKg42GchmWxkwDoZ7bxTy,238352907,12/27/2023  10:28:28 AM,fill,orderFilledWithAmm,0,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,1900386,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,66,long,,,,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.000636,0.1,10.6,0.00636,-0.00212,0.0,0.0,5000.0,2745.7,291735.03992,0.1,0.1,10.6,105.6785,-0.00212,2GNhrhxRTi4uGqBuzKbYwN5KqAx3TZNurA8bcUGqXcBdJbF8aa7ZN9jRWcXRrdSni1xoqc86X1XQKD3wCFYF6PDx,238355937,12/27/2023  10:50:13 AM,fill,orderFilledWithMatch,0,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,1900741,DQmcci1JpEPHkXYoAn3kKkDB7ZNpEQjZPUbQd97z1aXM,619,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,65.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.005151,150.0,51.51,0.05151,-0.010302,0.0,0.0,150.0,150.0,51.51,4118.0,150.0,51.51,0.341847,-0.010302,2UidQFPdrac2f1v9RNtoBF6JTFoR3MrDU3QMPf1kcUeLSeKZnRWDrsTKzA9YpZdzbeP2nv6XEfPh2MXmHy6gPCa6,238421083,12/27/2023  7:00:35 PM,fill,orderFilledWithMatch,18,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,59066,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,71,long,HPVVmzTKkwMWbpNyT9PQoeowBEWaXca2g9NYUawYuBQ6,6987667.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,18.0,45.400486,0.045401,0.0,0.0,0.759844,18.0,18.0,45.400486,0.0,0.0,0.0,2.479931,0.0,4nzJVom91GKYCLYjcq9xpswJDUTXv4mj7r16JFaQZUCDAD1UbPvHq56BuWgmRhmafFr1fiB6cRCYVqKnQDeTr1AL,238421137,12/27/2023  7:01:01 PM,fill,orderFilledWithAmm,20,perp,EqTM8rk3BD9XFSQcM6AvFrAnCfmFj78iFRduzgnjd3A,37493,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,72,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.000988,0.1,10.4,0.00988,-0.00208,0.00156,0.0,200.8,62.6,6511.025,0.1,0.1,10.4,104.003657,-0.00208,2Wrqb6fbezRkxbHeY9UDKdM546tA6xyk4hvGVmdGcxxHnY6qSt6G9nDJHG2hQcm58vGcG6q8BHeZ8wCtrjMiawn2,238430378,12/27/2023  8:09:55 PM,fill,orderFilledWithMatch,0,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,1906298,GViG6y5RbWpJK4sd9r1rE62Y6VqAZtp746wwDUZGwD8V,3594,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,59.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.000872,0.1,10.2,0.008721,-0.00204,0.001377,0.0,102.0,12.4,1264.8198,0.1,0.1,10.2,101.143321,-0.00204,ETbshcCDZ2j5Rfp43J6Kj4NgEAocr8vLKizKc4aQJtRwhpsdRcemF4KMHaCVvxJuR161LFG1vpxzyCuaEWSGbGN,238516982,12/28/2023  6:58:45 AM,fill,orderFilledWithMatch,0,perp,BTmsZd6iAT2SrSMpGN7xmdQyUduKvKP8PLn2Kc4qEtdU,1912127,GZ5dNhyNerRy73me5TACxsLpPRwrWik4Dmxsiqf12ExU,11411,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,56.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,150.0,49.11,0.04911,-0.009822,0.0,0.0,150.0,150.0,49.11,4204.0,150.0,49.11,0.32564,-0.009822,2xh579fdAvfQXN2AGnMZTuLx1j2JPPNcAhLYEXgp4KKZHgVAx85MMsnRHWHnccWQjkhsaogkrhUub9pKWEtJNYjk,238519127,12/28/2023  7:14:13 AM,fill,orderFilledWithMatch,18,perp,EqTM8rk3BD9XFSQcM6AvFrAnCfmFj78iFRduzgnjd3A,59292,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74,long,HPVVmzTKkwMWbpNyT9PQoeowBEWaXca2g9NYUawYuBQ6,7122425.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,20.0,48.195699,0.048196,0.0,0.0,0.657969,22.0,20.0,48.195699,0.0,0.0,0.0,2.376781,0.0,3gEvcmYbSWsXRSoZV4mDSLezxgEY3uzPAa73fQZLYkLzqzVxm11Z4hgzAZkj7FHg6EnrJ3jA6fnuy7azQkMaaUnP,238519204,12/28/2023  7:14:46 AM,fill,orderFilledWithAmm,20,perp,EqTM8rk3BD9XFSQcM6AvFrAnCfmFj78iFRduzgnjd3A,37786,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,75,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,2.0,4.817639,0.004818,0.0,0.0,0.065769,22.0,22.0,53.013338,0.0,0.0,0.0,2.375924,0.0,3BMKTjP1xR2daTBxC2HGtaXsaFf4wJy4MK66DbbrL115JbzFbFFkpwvBbXFikqtP7JmMgGvY5JNPVWSFGYPVCCmL,238519209,12/28/2023  7:14:48 AM,fill,orderFilledWithAmm,20,perp,EqTM8rk3BD9XFSQcM6AvFrAnCfmFj78iFRduzgnjd3A,37787,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,75,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00096,4.0,9.6,0.0096,-0.00192,0.0,0.0,80.0,4.0,9.6,4.0,4.0,9.6,2.37398,-0.00192,5YAcGufFhpwQaQJodCSnnJJD8G8SzV1zdhARoz5fB2gGW38QkDyz4MD9N1enYX5KPbs3GfyQyVA6kXprxEYaxQcQ,238521055,12/28/2023  7:28:37 AM,fill,orderFilledWithMatch,20,perp,ESuEXzA7xLy5m9sJwc9kCWiTcEeq7LLwUj9dGg8EpQVq,37789,9S4kzPf5GiyskT7ph6knXimrzkhwcA9QSYiUUsi1Xv9h,7,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,76.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,0.1,10.0,0.00855,-0.002,0.00135,0.0,46.9,21.1,2088.25388,0.1,0.1,10.0,99.059137,-0.002,3fVfmdHQK1X3BUE6DVG6xdBUGh3ZPb7pbwTgF3sxkRobdePFo1wRz7WGGpDnMsyCdAUX3YjXrmRqsJzTMF6Tx638,238526954,12/28/2023  8:11:41 AM,fill,orderFilledWithMatch,0,perp,Emw7ga6gAokoTpKfdWczGkbi5wWh7etM7yyUBEsnZjny,1913643,F2RNNUc24pvsG8vTBuDpwDC3xi12FuoE4cW4o8bisd7N,9725,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,54.0,long,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,4.0,9.2,0.0092,-0.00184,0.0,0.0,6822.0,4.0,9.2,4.0,4.0,9.2,2.284784,-0.00184,5QNaDrp3HgH1XDfHFxC7D2Z4AP2GMEgWZPPAfQjSo2GX2UZ2BuGUEJ6FmBx5B3LZiirAJ5jMgm3zJViuUbf23ZQk,238528006,12/28/2023  8:19:12 AM,fill,orderFilledWithMatch,20,perp,Emw7ga6gAokoTpKfdWczGkbi5wWh7etM7yyUBEsnZjny,37874,C7qhjcEvHn4KWajakLC8m8HqEuknKABs58R2SBx692JT,269,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,77.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00098,0.1,9.8,0.0098,-0.00196,0.0,0.0,155.5,65.3,6399.4,0.1,0.1,9.8,98.62024,-0.00196,3icmUtRYvhVq7EqxRbn9bUiD9nudLeC5AsosyL6xTMNdJJYCbNaxV7GbUFTZR9tanYqrJiQrMbBPAnoSGVtPwY39,238528938,12/28/2023  8:25:58 AM,fill,orderFilledWithMatch,0,perp,9RMEUNBPdo5wikBBQoSNxi1VmMo7NMuxhmHdJkcy2Cir,1914430,J7YexVkw2HBBsk9dDMUxkm1vuuJfyPepbQ5GfDmtzxbJ,15,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,58.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00329,100.0,32.9,0.0329,-0.00658,0.0,0.0,100.0,100.0,32.9,11438.0,100.0,32.9,0.328769,-0.00658,3NAvzoepD5awMS6hPuMT5KC55m7J9dUhi55Dcpt78wW8HDCcaDncuGz8tVZKLLSU2KJi6t6yujiy171RPeKZK1fS,238535111,12/28/2023  9:10:36 AM,fill,orderFilledWithMatch,18,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,59368,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,86,long,HHgjeo9nC2Ax8sNz8xmJoVxvhJeTC634Tf6614DTNmy4,52.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.002045,0.2,20.450388,0.020451,0.0,0.0,0.118725,0.2,0.2,20.450388,0.0,0.0,0.0,101.658295,0.0,4kzgN6e5ZVydSXDkgSsjwwoqD1rT4NXx7E9vkkmBQVH1c5V5e47phDVUJyk8uXPnYGqbY3sr13cm9z4RqZfCK61M,238606837,12/28/2023  6:09:54 PM,fill,orderFilledWithAmm,0,perp,9RMEUNBPdo5wikBBQoSNxi1VmMo7NMuxhmHdJkcy2Cir,1922074,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,87,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.003355,100.0,33.552724,0.033553,0.0,0.0,0.098903,100.0,100.0,33.552724,0.0,0.0,0.0,0.334538,0.0,36PnEqnmPjafkPbuRNoxYh5rbSpbp8vFxiXKtXUeuNjYRyRKCNHTabHwmmeD5c6W6JuNcVe4GYN2vRRmeyzVPohu,238607401,12/28/2023  6:14:04 PM,fill,orderFilledWithAmm,18,perp,8WBjm2nPgH6AUoSiZTCUU6qEPSJoT4wj3j9JE5W1QkR7,59468,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,88,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,18.0,42.276858,0.042277,0.0,0.0,0.403603,18.0,18.0,42.276858,0.0,0.0,0.0,2.326203,0.0,55oLGkcuX7UTkaadnTwDaPqecV7i2V4EfGyMk1gvnyUTuALCMrywxnTQtzBtzdJzxvE9x4j8WLxkxJSJywT6hVfr,238607545,12/28/2023  6:15:07 PM,fill,orderFilledWithAmm,20,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,38239,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,89,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,14.0,32.885041,0.032886,0.0,0.0,0.313942,14.0,14.0,32.885041,0.0,0.0,0.0,2.326442,0.0,3Gy31KuNd1DsffQK1Y3gBBwbosqsECRjbSfLqbp53YgZ161WQAP3En8EcFMkxGayzDU1AGvFAyUj8bM8HYzSDE2k,238607838,12/28/2023  6:17:27 PM,fill,orderFilledWithAmm,20,perp,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,38240,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,90,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.003203,14.0,32.038586,0.032039,0.0,0.0,0.236014,14.0,14.0,32.038586,0.0,0.0,0.0,2.27155,0.0,46JNVhpCXfwwxAw14h3H3ZB2N8zWUq1hM8SkVuXdw6diocMuMJ8Q9D1BfNFTMjVBDXAGbAGVRdrmrDZoosw85ZYr,238687302,12/29/2023  4:21:45 AM,fill,orderFilledWithAmm,20,perp,EqTM8rk3BD9XFSQcM6AvFrAnCfmFj78iFRduzgnjd3A,38559,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,91,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.002996,88.0,29.96416,0.029965,0.0,0.0,0.09087,88.0,88.0,29.96416,0.0,0.0,0.0,0.339469,0.0,4RQKYmmKMkjPki2J9umbLjAp4iXxyf3kWkYB5TBaRpShyboVUW2vHFKubDHQteZkHYuJHEkmaHqcKvHS9UJBkgHw,238687381,12/29/2023  4:22:23 AM,fill,orderFilledWithAmm,18,perp,8WBjm2nPgH6AUoSiZTCUU6qEPSJoT4wj3j9JE5W1QkR7,59607,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,92,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00153,1.0,15.3,0.0153,-0.00306,0.0,0.0,1.0,1.0,15.3,500.0,68.0,1040.4,15.2047,-0.00306,225Z4HGPYDN8ixDZm29Wd5DrVosx7nkn3bDKnAC27F4aUoLe4kCcvx75QLNyXTzNbTAf8XV4gWzQMYGAKjAH6Tx7,238755570,12/29/2023  1:00:12 PM,fill,orderFilledWithMatch,4,perp,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,181534,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,96,long,Er5x5oryNKNwvCgPBz2481m82NutLWMHivHBRGJzV9uv,63.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.003,2.0,30.0,0.03,-0.006,0.0,0.0,65.0,2.0,30.0,2.0,2.0,30.0,14.9695,-0.006,3EAkJpaDTwp5mnWbG3AWGAeLfAhMDLd8vAV6TUDhqDdFJdG6D5Mnb5Y4JpVfBFkQSqE3tPnQLHiTtQ7Lug2mLhdg,238774685,12/29/2023  3:28:55 PM,fill,orderFilledWithMatch,4,perp,EqTM8rk3BD9XFSQcM6AvFrAnCfmFj78iFRduzgnjd3A,181612,2Q9tnk7BgfMr9dMgac9STSMv3Xd8RrmNPUgnGPWGvFGY,36,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,95.0,long,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.00252,2.0,28.0,0.0252,-0.0056,0.0,0.0,325.0,106.0,1494.885,2.0,2.0,28.0,14.0301,-0.0056,37kgNHWa3cmPLgMFCWaR1Hn4RqzVfHyQXjYoLCjWN7xW5oDUVVoK9kfFLqsrxJWs7tTGr2aHNX7LLG5LyEEqZUSn,238859957,12/30/2023  2:28:53 AM,fill,orderFilledWithMatch,4,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,181910,6c2BDcR8pLRBVYScGThnQ3AZdyJmkYgpMX9mGWee9bKG,528,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,94.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00282,2.0,28.2,0.0282,-0.00564,0.0,0.0,2.0,2.0,28.2,5.0,2.0,28.2,14.0327,-0.00564,3Xhu4gciK3DWZzZ2GGAij5Cd31mXdAgS5NSxyRkMGzsySJHYcyVsSRbQfwLftCqSm9vVRPni3iy2GKSDi9cieEGR,238871122,12/30/2023  3:54:46 AM,fill,orderFilledWithMatch,4,perp,EqTM8rk3BD9XFSQcM6AvFrAnCfmFj78iFRduzgnjd3A,181995,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,97,long,7tmAZBxPAWgZ7KC4uaopXwPxgDimYyUAHBB2fMBUg91s,69.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00141,1.0,14.1,0.0141,-0.00282,0.0,0.0,1.0,1.0,14.1,5.0,3.0,42.3,14.0605,-0.00282,YEkLcsdMSvLT3C196XD9WTCJQ7u1osU3GtrTBamK8Rm6VJXznij5CBkSsGBjzUyAoMsYmzwKV4ifQJHQC5KLXgY,238871280,12/30/2023  3:56:04 AM,fill,orderFilledWithMatch,4,perp,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,181996,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,98,long,7tmAZBxPAWgZ7KC4uaopXwPxgDimYyUAHBB2fMBUg91s,69.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.002847,2.0,28.469619,0.02847,0.0,0.0,0.099981,2.0,2.0,28.469619,0.0,0.0,0.0,14.1848,0.0,4Aat3vL127XcLbeLqHcRqyhzGioFGf9h4oQfDgnWUuF2Q1qqqG66rgzTJGVy7QzRu7JDD6Nm1xgmRpgMHRjZTWWC,238892191,12/30/2023  6:37:44 AM,fill,orderFilledWithAmm,4,perp,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,182115,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,99,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,112.0,36.3216,0.036322,-0.007264,0.0,0.0,112.0,112.0,36.3216,3104.0,112.0,36.3216,0.322031,-0.007264,648mz7P4o3w7KSnwzDSvupRrFDakFPtZiGbNAmZHtMixJWbxhiumdrbzHA4mA89hU1NjbTxs6TRsAU6C3LA46Yi9,238892415,12/30/2023  6:39:30 AM,fill,orderFilledWithMatch,18,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,60096,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,100,long,HPVVmzTKkwMWbpNyT9PQoeowBEWaXca2g9NYUawYuBQ6,7676745.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.001337,6.0,13.37635,0.013377,0.0,0.0,0.214879,6.0,6.0,13.37635,0.0,0.0,0.0,2.193559,0.0,ivXR3bkXLAp7cwzQXZgXcbVGWEc9DL4Ye6E2fpEber5jdTBkrcFhjK82J13urWRPirXMeA96zD5wzp9PuvWutfs,238892469,12/30/2023  6:39:54 AM,fill,orderFilledWithAmm,20,perp,AoPGLAgQc9WPrZsPdD4HGJQ98LUQNiyEQ6wDKFpTx1XX,38857,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,101,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.001435,1.0,14.353921,0.014354,0.0,0.0,0.054013,1.0,1.0,14.353921,0.0,0.0,0.0,14.2999,0.0,4RMpvJffHtZyKXmtzbZLzeeTTjXGYGa8TYs9eG9E9grnRE5Tz9tkUM1hbMt6wuBVyEHzktRuXvn3foRUGfBX2hvV,238899933,12/30/2023  7:39:04 AM,fill,orderFilledWithAmm,4,perp,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,182128,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,102,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.005725,4.0,57.251875,0.057252,0.0,0.0,0.30093,4.0,4.0,57.251875,0.0,0.0,0.0,14.2377,0.0,25Maj7Ra1V98tLkQkSsm1vB6XhZ9ecPSgnmA2iywLbBRzQZ8SLQJzVKv9xndj16JHFEyjW7DBaxp15ik1Ej7SB99,238947471,12/30/2023  1:51:21 PM,fill,orderFilledWithAmm,4,perp,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,182294,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,103,long,,,,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0156,1.0,101.6129,0.050807,0.0,0.0,0.0,1.0,1.0,101.6129,0.0,0.0,0.0,101.628856,0.0,5AjQ3L4hCfJG6WfYpuCf8RkxvVvvB1whg5UPdjr7R15MsSQkbVjPKrpq9NcGn4TnNcSQbwWMNwNLuMjRSd7xTKfj,239014974,12/30/2023  10:41:20 PM,fill,orderFillWithPhoenix,1,spot,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,1603507,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,104,short,,,,0.020323,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0156,0.589,59.940174,0.029971,0.0,0.0,0.0,0.68,0.589,59.940174,0.0,0.0,0.0,101.803264,0.0,xX47gZBbnFheUEEirN3ZGhYMFHrLZMZPEck4vi4bggqGj48atf4RjCXNZ7VAR4sSm6MhnnwH3N5UM6osoNGxAtJ,239015235,12/30/2023  10:43:24 PM,fill,orderFillWithPhoenix,1,spot,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,1603512,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,105,short,,,,0.011989,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.002778,0.091,9.260706,0.004631,0.0,0.0,0.0,0.68,0.68,69.20088,0.0,0.0,0.0,101.803264,0.0,MWnzqeXh5YFcLbNJkDXxcgZ2MNEiR9XCPCAa1Bi9hSc9vdUB9LvQ9adTRjkb5uWNAbcyFrKZZkvJtPsSkbct3PX,239015236,12/30/2023  10:43:25 PM,fill,orderFillWithPhoenix,1,spot,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,1603513,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,105,short,,,,0.001853,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.013274,20.0,44.245601,0.022123,0.0,0.0,0.0,20.0,20.0,44.245601,0.0,0.0,0.0,2.214249,0.0,3cA6eqKkvqPErsoWHWJr8vUQn1e1PB67uYWuBon29CJjRjWmUDhWGdaFbRqQnhgnS6qKq5DsbqVzmk1PtznKzaVb,239015313,12/30/2023  10:44:02 PM,fill,orderFillWithSerum,9,spot,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,1516,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106,long,,,,0.008849,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.001714,104.0,34.2784,0.01714,-0.006855,0.0,0.0,104.0,104.0,34.2784,300.0,104.0,34.2784,0.328188,-0.006855,4SAT8nGqP5Wu9QCguQiFurV6RpygRtShxSLrfMhg7XYa5h75EQYtTCa9gu8Louryy92BiHomgu4RomhyQSS7UdPC,239015426,12/30/2023  10:44:52 PM,fill,orderFilledWithMatch,7,spot,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,4249,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,107,long,BkJXHewcx5omeuBVfj6Rsv3gN3g1krQSgnXGCFoGUVyA,3322589.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.006981,5.0,69.809188,0.06981,0.0,0.0,0.18097,5.0,5.0,69.809188,0.0,0.0,0.0,13.9256,0.0,2Wspexx3Lx3L4PkKtE92npWNDT9Zfh6jpL1AYB1UaGPV7SWtAVpkA6LvV9zeTURW8Sd3FBwmos8jTifTC5pdZ14y,239015736,12/30/2023  10:47:27 PM,fill,orderFilledWithAmm,4,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,182560,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,108,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.010174,1.0,101.742975,0.101743,0.0,0.0,0.012615,1.0,1.0,101.742975,0.0,0.0,0.0,101.730298,0.0,4i2BMbyz1GmzY6kPC38HBxj3tZvM9SfUEi2TPFTEAidTy7yPRzN7wM2BYMm7yBKci5kujUsmwrsCMUd5mz7n78nX,239015925,12/30/2023  10:48:52 PM,fill,orderFilledWithAmm,0,perp,F9JBNMM1bJHahG37FH1qvCxcpAPTzTyQVXCaKdRnWXch,1951572,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,109,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,2.0,27.8858,0.027886,-0.005577,0.0,0.0,2.0,2.0,27.8858,5.0,2.0,27.8858,13.9315,-0.005577,PdRjCysYqtde2n91sZ6Vmc5Wb9gJLzk6f7jqCRcZBsdVpGtot15ETmG5xx13Ua5ULMvmvJ7o4UfEAs5X3yA5LSA,239015984,12/30/2023  10:49:23 PM,fill,orderFilledWithMatch,4,perp,DYA9dph3LX3sYpt3u3RUMwEPWgxUGArWEaHtzFtgmhwE,182561,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,110,long,CEGwKVWbZhiPttpSPRy4AvNo41N2nBtG36HmNNWCrLhQ,258.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
